order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,line_id,order_key,return_status
EG-2012-1850,2012-06-27,2012-07-03,Standard Class,Denny Joy,Corporate,Al Qahirah,Egypt,Africa,Africa,OFF-SME-10002870,Office Supplies,Labels,"Smead Legal Exhibit Labels, Alphabetical",21.839999999999996,2,0.0,2.4000000000000004,1.38,Medium,2012,13158,Africa|EG-2012-1850,Not Returned
IR-2012-1150,2012-06-27,2012-06-28,First Class,Thomas Seio,Corporate,Ardabil,Iran,EMEA,EMEA,OFF-HAR-10000501,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",8.73,1,0.0,2.7,1.33,High,2012,13159,EMEA|IR-2012-1150,Not Returned
MX-2012-128615,2012-06-27,2012-06-30,Second Class,Janet Lee,Consumer,Bogota,Colombia,LATAM,South,OFF-LA-10000990,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Alphabetical",28.72,4,0.0,14.0,1.029,Medium,2012,13160,LATAM|MX-2012-128615,Not Returned
MX-2012-134712,2012-06-27,2012-07-02,Second Class,Maribeth Schnelling,Consumer,San Salvador,El Salvador,LATAM,Central,TEC-AC-10004379,Technology,Accessories,"Memorex Flash Drive, Bluetooth",19.6,1,0.0,4.1,0.977,Medium,2012,13161,LATAM|MX-2012-134712,Not Returned
MX-2012-149461,2012-06-27,2012-07-02,Standard Class,Evan Henry,Consumer,México,Mexico,LATAM,North,OFF-LA-10000334,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical",7.459999999999999,1,0.0,0.82,0.773,Medium,2012,13162,LATAM|MX-2012-149461,Returned
ES-2012-3241112,2012-06-28,2012-07-03,Standard Class,Adrian Hane,Home Office,England,United Kingdom,EU,North,FUR-CH-10000685,Furniture,Chairs,"Hon Executive Leather Armchair, Black",822.8519999999997,2,0.1,246.85200000000003,92.78,Medium,2012,13163,EU|ES-2012-3241112,Not Returned
CA-2012-112144,2012-06-28,2012-07-02,Standard Class,Craig Yedwab,Corporate,Arizona,United States,US,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.7600000000001,4,0.2,46.63199999999998,52.96,Medium,2012,13164,US|CA-2012-112144,Returned
IS-2012-2100,2012-06-28,2012-07-02,Standard Class,Linda Southworth,Corporate,Central,Israel,EMEA,EMEA,OFF-HAM-10001107,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",500.87999999999994,1,0.0,55.08,51.28,Medium,2012,13165,EMEA|IS-2012-2100,Not Returned
ES-2012-3699074,2012-06-28,2012-06-28,Same Day,Toby Ritter,Consumer,Bavaria,Germany,EU,Central,TEC-PH-10004882,Technology,Phones,"Nokia Office Telephone, VoIP",195.66,3,0.0,72.35999999999999,40.74,High,2012,13166,EU|ES-2012-3699074,Not Returned
IN-2012-13345,2012-06-28,2012-06-28,Same Day,Brad Norvell,Corporate,Uttar Pradesh,India,APAC,Central Asia,FUR-BO-10002390,Furniture,Bookcases,"Ikea Library with Doors, Metal",725.7,2,0.0,65.28,37.39,High,2012,13167,APAC|IN-2012-13345,Not Returned
MX-2012-134446,2012-06-28,2012-06-28,Same Day,Eric Hoffmann,Consumer,Distrito Federal,Mexico,LATAM,North,OFF-ST-10003718,Office Supplies,Storage,"Fellowes Shelving, Single Width",115.73999999999998,3,0.0,52.08,28.247000000000003,High,2012,13168,LATAM|MX-2012-134446,Returned
ID-2012-39749,2012-06-28,2012-07-04,Standard Class,Kean Nguyen,Corporate,New South Wales,Australia,APAC,Oceania,OFF-AR-10004749,Office Supplies,Art,"BIC Canvas, Blue",289.98,6,0.1,-25.92,23.72,Medium,2012,13169,APAC|ID-2012-39749,Not Returned
ES-2012-3241112,2012-06-28,2012-07-03,Standard Class,Adrian Hane,Home Office,England,United Kingdom,EU,North,OFF-SU-10001909,Office Supplies,Supplies,"Fiskars Scissors, Steel",284.25600000000003,14,0.1,122.976,21.55,Medium,2012,13170,EU|ES-2012-3241112,Not Returned
CA-2012-162950,2012-06-28,2012-07-03,Second Class,Dorothy Wardle,Corporate,Ohio,United States,US,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.93999999999994,6,0.5,-376.6932,20.25,Medium,2012,13171,US|CA-2012-162950,Not Returned
CA-2012-103772,2012-06-28,2012-07-02,Standard Class,Mark Packer,Home Office,Georgia,United States,US,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",140.75,5,0.0,42.22499999999998,10.87,Medium,2012,13172,US|CA-2012-103772,Not Returned
ES-2012-3229508,2012-06-28,2012-07-04,Standard Class,Ruben Ausman,Corporate,England,United Kingdom,EU,North,OFF-BI-10000323,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",82.35000000000001,3,0.0,23.04,9.85,Medium,2012,13173,EU|ES-2012-3229508,Not Returned
CA-2012-103772,2012-06-28,2012-07-02,Standard Class,Mark Packer,Home Office,Georgia,United States,US,South,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,119.56,2,0.0,54.99759999999999,7.88,Medium,2012,13174,US|CA-2012-103772,Not Returned
ES-2012-1475595,2012-06-28,2012-07-03,Standard Class,Sally Knutson,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",109.80000000000001,2,0.0,19.740000000000002,6.86,Medium,2012,13175,EU|ES-2012-1475595,Not Returned
IN-2012-81637,2012-06-28,2012-06-30,Second Class,Thea Hendricks,Consumer,Queensland,Australia,APAC,Oceania,OFF-EN-10002491,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",44.81999999999999,2,0.4,3.719999999999999,5.94,Critical,2012,13176,APAC|IN-2012-81637,Not Returned
ES-2012-1475595,2012-06-28,2012-07-03,Standard Class,Sally Knutson,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-ST-10000988,Office Supplies,Storage,"Fellowes Folders, Blue",47.519999999999996,2,0.1,21.12,4.78,Medium,2012,13177,EU|ES-2012-1475595,Not Returned
MX-2012-107174,2012-06-28,2012-07-02,Standard Class,Rick Duston,Consumer,Pichincha,Ecuador,LATAM,South,OFF-PA-10002818,Office Supplies,Paper,"Enermax Parchment Paper, Premium",51.3,5,0.0,20.499999999999996,3.3299999999999996,Medium,2012,13178,LATAM|MX-2012-107174,Not Returned
IT-2012-4642813,2012-06-28,2012-07-05,Standard Class,Clay Ludtke,Consumer,Drenthe,Netherlands,EU,Central,OFF-AR-10000980,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",39.15,3,0.5,-18.810000000000002,2.3,Low,2012,13179,EU|IT-2012-4642813,Not Returned
MX-2012-134789,2012-06-28,2012-07-03,Standard Class,Maurice Satty,Consumer,Nuevo León,Mexico,LATAM,North,OFF-FA-10003961,Office Supplies,Fasteners,"Advantus Rubber Bands, Assorted Sizes",18.719999999999995,2,0.0,7.279999999999999,1.9739999999999998,Medium,2012,13180,LATAM|MX-2012-134789,Not Returned
IS-2012-2100,2012-06-28,2012-07-02,Standard Class,Linda Southworth,Corporate,Central,Israel,EMEA,EMEA,OFF-STA-10001895,Office Supplies,Art,"Stanley Pens, Easy-Erase",20.64,2,0.0,9.06,1.54,Medium,2012,13181,EMEA|IS-2012-2100,Not Returned
TU-2012-7900,2012-06-28,2012-07-04,Standard Class,Kean Nguyen,Corporate,Bursa,Turkey,EMEA,EMEA,OFF-IBI-10003191,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",25.560000000000002,2,0.6,-14.700000000000003,1.47,Medium,2012,13182,EMEA|TU-2012-7900,Not Returned
CA-2012-112144,2012-06-28,2012-07-02,Standard Class,Craig Yedwab,Corporate,Arizona,United States,US,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,0.59,Medium,2012,13183,US|CA-2012-112144,Returned
MX-2012-107174,2012-06-28,2012-07-02,Standard Class,Rick Duston,Consumer,Pichincha,Ecuador,LATAM,South,OFF-FA-10004626,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",5.54,1,0.0,2.48,0.364,Medium,2012,13184,LATAM|MX-2012-107174,Not Returned
MX-2012-107174,2012-06-28,2012-07-02,Standard Class,Rick Duston,Consumer,Pichincha,Ecuador,LATAM,South,OFF-LA-10002015,Office Supplies,Labels,"Hon Round Labels, Alphabetical",4.320000000000001,1,0.0,2.06,0.296,Medium,2012,13185,LATAM|MX-2012-107174,Not Returned
CA-2012-162950,2012-06-28,2012-07-03,Second Class,Dorothy Wardle,Corporate,Ohio,United States,US,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552000000000003,3,0.2,5.4432,0.15,Medium,2012,13186,US|CA-2012-162950,Not Returned
CA-2012-5670,2012-06-29,2012-07-03,Second Class,Bart Folk,Consumer,Alberta,Canada,Canada,Canada,TEC-HEW-10003829,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",1513.56,4,0.0,741.5999999999999,184.84,High,2012,13187,Canada|CA-2012-5670,Not Returned
MX-2012-145352,2012-06-29,2012-07-02,Second Class,Sally Hughsby,Corporate,Puebla,Mexico,LATAM,North,FUR-BO-10001201,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",461.104,7,0.2,132.524,142.408,Critical,2012,13188,LATAM|MX-2012-145352,Not Returned
ID-2012-52979,2012-06-29,2012-07-04,Standard Class,Kristen Hastings,Corporate,Heilongjiang,China,APAC,North Asia,FUR-TA-10003222,Furniture,Tables,"Barricks Wood Table, with Bottom Storage",1085.5529999999999,3,0.3,-155.09700000000004,129.5,High,2012,13189,APAC|ID-2012-52979,Not Returned
ID-2012-33743,2012-06-29,2012-07-06,Standard Class,Jamie Frazer,Consumer,Sumatera Selatan,Indonesia,APAC,Southeast Asia,OFF-ST-10002066,Office Supplies,Storage,"Smead File Cart, Blue",529.0005,5,0.17,76.4505,60.44,Low,2012,13190,APAC|ID-2012-33743,Not Returned
ES-2012-3944475,2012-06-29,2012-07-04,Standard Class,Steven Cartwright,Consumer,Berlin,Germany,EU,Central,FUR-CH-10004047,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable",769.44,7,0.2,153.71999999999997,56.97,Medium,2012,13191,EU|ES-2012-3944475,Not Returned
ES-2012-1420387,2012-06-29,2012-07-03,Standard Class,Brian Dahlen,Consumer,Andalusía,Spain,EU,South,TEC-PH-10002419,Technology,Phones,"Motorola Headset, Cordless",445.98599999999993,6,0.1,108.84600000000002,54.15,High,2012,13192,EU|ES-2012-1420387,Not Returned
ES-2012-5776825,2012-06-29,2012-07-05,Standard Class,Troy Staebel,Consumer,Berlin,Germany,EU,Central,TEC-CO-10004089,Technology,Copiers,"Canon Copy Machine, Laser",943.7040000000002,4,0.1,-10.536000000000016,53.89,Medium,2012,13193,EU|ES-2012-5776825,Not Returned
CA-2012-5670,2012-06-29,2012-07-03,Second Class,Bart Folk,Consumer,Alberta,Canada,Canada,Canada,OFF-HOO-10000445,Office Supplies,Appliances,"Hoover Refrigerator, Black",525.6899999999999,1,0.0,162.96,53.73,High,2012,13194,Canada|CA-2012-5670,Not Returned
ES-2012-1211810,2012-06-29,2012-07-04,Second Class,Bryan Spruell,Home Office,England,United Kingdom,EU,North,OFF-ST-10002175,Office Supplies,Storage,"Fellowes Lockers, Single Width",559.8719999999998,3,0.1,43.54200000000001,45.03,High,2012,13195,EU|ES-2012-1211810,Not Returned
ID-2012-45363,2012-06-29,2012-07-06,Standard Class,John Grady,Corporate,National Capital,Philippines,APAC,Southeast Asia,TEC-CO-10001766,Technology,Copiers,"Canon Fax Machine, Digital",620.1585000000001,3,0.35,-314.85150000000004,42.89,Medium,2012,13196,APAC|ID-2012-45363,Not Returned
MX-2012-147312,2012-06-29,2012-07-02,First Class,Alan Haines,Corporate,São Paulo,Brazil,LATAM,South,FUR-CH-10000788,Furniture,Chairs,"Hon Rocking Chair, Adjustable",177.48000000000002,2,0.0,3.5200000000000005,39.569,Medium,2012,13197,LATAM|MX-2012-147312,Not Returned
IN-2012-40785,2012-06-29,2012-07-04,Standard Class,Roy Collins,Consumer,National Capital,Philippines,APAC,Southeast Asia,FUR-FU-10001410,Furniture,Furnishings,"Tenex Clock, Durable",248.22,7,0.25,56.06999999999999,39.37,High,2012,13198,APAC|IN-2012-40785,Not Returned
ES-2012-1441306,2012-06-29,2012-07-01,First Class,Steven Ward,Corporate,North Rhine-Westphalia,Germany,EU,Central,TEC-AC-10002263,Technology,Accessories,"SanDisk Memory Card, Bluetooth",224.82,2,0.0,29.22,38.49,High,2012,13199,EU|ES-2012-1441306,Not Returned
MX-2012-162922,2012-06-29,2012-07-06,Standard Class,Berenike Kampe,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-ST-10001374,Office Supplies,Storage,"Rogers Trays, Wire Frame",243.0,6,0.0,38.879999999999995,37.368,Low,2012,13200,LATAM|MX-2012-162922,Not Returned
TU-2012-3810,2012-06-29,2012-07-04,Second Class,Larry Blacks,Consumer,Canakkale,Turkey,EMEA,EMEA,FUR-RUB-10003724,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",175.92000000000004,4,0.6,-215.52000000000004,33.5,High,2012,13201,EMEA|TU-2012-3810,Not Returned
CA-2012-165799,2012-06-29,2012-07-02,First Class,Sheri Gordon,Consumer,New York,United States,US,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.88199999999999,1,0.1,1.3097999999999956,30.94,Critical,2012,13202,US|CA-2012-165799,Not Returned
ES-2012-3471823,2012-06-29,2012-07-03,Standard Class,Cyma Kinney,Corporate,Uusimaa,Finland,EU,North,TEC-PH-10001664,Technology,Phones,"Motorola Office Telephone, VoIP",215.54999999999998,3,0.0,94.76999999999998,26.17,High,2012,13203,EU|ES-2012-3471823,Not Returned
MX-2012-138072,2012-06-29,2012-07-02,First Class,Christine Phan,Corporate,Campeche,Mexico,LATAM,North,OFF-AR-10001694,Office Supplies,Art,"Sanford Canvas, Blue",101.04,3,0.0,1.9799999999999998,19.896,High,2012,13204,LATAM|MX-2012-138072,Not Returned
ES-2012-3944475,2012-06-29,2012-07-04,Standard Class,Steven Cartwright,Consumer,Berlin,Germany,EU,Central,TEC-CO-10002601,Technology,Copiers,"Brother Fax and Copier, Digital",344.034,2,0.1,15.234000000000002,19.52,Medium,2012,13205,EU|ES-2012-3944475,Not Returned
ES-2012-3471823,2012-06-29,2012-07-03,Standard Class,Cyma Kinney,Corporate,Uusimaa,Finland,EU,North,FUR-CH-10002053,Furniture,Chairs,"Novimex Chairmat, Set of Two",292.95000000000005,5,0.0,46.8,19.46,High,2012,13206,EU|ES-2012-3471823,Not Returned
CA-2012-5670,2012-06-29,2012-07-03,Second Class,Bart Folk,Consumer,Alberta,Canada,Canada,Canada,TEC-MEM-10002919,Technology,Accessories,"Memorex Flash Drive, USB",118.44,4,0.0,10.56,18.62,High,2012,13207,Canada|CA-2012-5670,Not Returned
IN-2012-47757,2012-06-29,2012-07-01,Second Class,Jennifer Ferguson,Consumer,Andhra Pradesh,India,APAC,Central Asia,OFF-ST-10004668,Office Supplies,Storage,"Smead Trays, Industrial",146.88,3,0.0,23.490000000000002,18.6,Medium,2012,13208,APAC|IN-2012-47757,Not Returned
IN-2012-16166,2012-06-29,2012-07-02,Second Class,Joe Kamberova,Consumer,Uttar Pradesh,India,APAC,Central Asia,OFF-ST-10000287,Office Supplies,Storage,"Rogers Box, Blue",119.85,5,0.0,34.65,17.25,Medium,2012,13209,APAC|IN-2012-16166,Not Returned
US-2012-100069,2012-06-29,2012-07-03,Standard Class,Neil Französisch,Home Office,Nebraska,United States,US,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,0.0,72.8946,15.94,Medium,2012,13210,US|US-2012-100069,Not Returned
ID-2012-45363,2012-06-29,2012-07-06,Standard Class,John Grady,Corporate,National Capital,Philippines,APAC,Southeast Asia,TEC-MA-10003796,Technology,Machines,"Konica Calculator, Durable",194.0625,5,0.25,23.212500000000006,15.53,Medium,2012,13211,APAC|ID-2012-45363,Not Returned
ES-2012-3471823,2012-06-29,2012-07-03,Standard Class,Cyma Kinney,Corporate,Uusimaa,Finland,EU,North,OFF-AR-10000727,Office Supplies,Art,"Stanley Canvas, Easy-Erase",99.47999999999999,2,0.0,23.82,12.47,High,2012,13212,EU|ES-2012-3471823,Not Returned
ID-2012-33743,2012-06-29,2012-07-06,Standard Class,Jamie Frazer,Consumer,Sumatera Selatan,Indonesia,APAC,Southeast Asia,FUR-FU-10003451,Furniture,Furnishings,"Eldon Frame, Black",84.8625,1,0.27,-22.087500000000002,12.3,Low,2012,13213,APAC|ID-2012-33743,Not Returned
ID-2012-52979,2012-06-29,2012-07-04,Standard Class,Kristen Hastings,Corporate,Heilongjiang,China,APAC,North Asia,OFF-PA-10002022,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",73.53,3,0.0,2.16,12.08,High,2012,13214,APAC|ID-2012-52979,Not Returned
MX-2012-147312,2012-06-29,2012-07-02,First Class,Alan Haines,Corporate,São Paulo,Brazil,LATAM,South,OFF-EN-10004560,Office Supplies,Envelopes,"Cameo Business Envelopes, Security-Tint",45.2,4,0.0,14.88,11.334,Medium,2012,13215,LATAM|MX-2012-147312,Not Returned
ES-2012-3944475,2012-06-29,2012-07-04,Standard Class,Steven Cartwright,Consumer,Berlin,Germany,EU,Central,FUR-FU-10000907,Furniture,Furnishings,"Eldon Clock, Duo Pack",152.766,3,0.1,57.63599999999998,10.44,Medium,2012,13216,EU|ES-2012-3944475,Not Returned
ES-2012-1420387,2012-06-29,2012-07-03,Standard Class,Brian Dahlen,Consumer,Andalusía,Spain,EU,South,OFF-EN-10003737,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",59.94,3,0.0,28.71,8.78,High,2012,13217,EU|ES-2012-1420387,Not Returned
IN-2012-47757,2012-06-29,2012-07-01,Second Class,Jennifer Ferguson,Consumer,Andhra Pradesh,India,APAC,Central Asia,OFF-SU-10001689,Office Supplies,Supplies,"Acme Box Cutter, Easy Grip",78.83999999999999,2,0.0,1.56,7.77,Medium,2012,13218,APAC|IN-2012-47757,Not Returned
ID-2012-52979,2012-06-29,2012-07-04,Standard Class,Kristen Hastings,Corporate,Heilongjiang,China,APAC,North Asia,OFF-SU-10002161,Office Supplies,Supplies,"Elite Ruler, Steel",66.0,5,0.0,21.75,7.46,High,2012,13219,APAC|ID-2012-52979,Not Returned
IS-2012-7190,2012-06-29,2012-06-30,First Class,Thea Hendricks,Consumer,Southern,Israel,EMEA,EMEA,OFF-ELD-10003918,Office Supplies,Storage,"Eldon Folders, Wire Frame",32.099999999999994,2,0.0,3.18,7.32,Critical,2012,13220,EMEA|IS-2012-7190,Not Returned
ES-2012-1441306,2012-06-29,2012-07-01,First Class,Steven Ward,Corporate,North Rhine-Westphalia,Germany,EU,Central,OFF-FA-10000520,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",40.86,3,0.0,19.53,6.77,High,2012,13221,EU|ES-2012-1441306,Not Returned
MX-2012-162922,2012-06-29,2012-07-06,Standard Class,Berenike Kampe,Consumer,San Salvador,El Salvador,LATAM,Central,FUR-CH-10004725,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",76.92,2,0.0,13.040000000000001,6.205,Low,2012,13222,LATAM|MX-2012-162922,Not Returned
ID-2012-45363,2012-06-29,2012-07-06,Standard Class,John Grady,Corporate,National Capital,Philippines,APAC,Southeast Asia,OFF-BI-10001293,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",75.42900000000002,3,0.15000000000000002,-12.501000000000003,5.71,Medium,2012,13223,APAC|ID-2012-45363,Not Returned
MX-2012-138072,2012-06-29,2012-07-02,First Class,Christine Phan,Corporate,Campeche,Mexico,LATAM,North,OFF-SU-10004655,Office Supplies,Supplies,"Stiletto Trimmer, Steel",56.2,2,0.0,13.48,5.12,High,2012,13224,LATAM|MX-2012-138072,Not Returned
IS-2012-7190,2012-06-29,2012-06-30,First Class,Thea Hendricks,Consumer,Southern,Israel,EMEA,EMEA,OFF-ACC-10001703,Office Supplies,Binders,"Acco Binder, Recycled",15.51,1,0.0,0.44999999999999996,4.97,Critical,2012,13225,EMEA|IS-2012-7190,Not Returned
ID-2012-41030,2012-06-29,2012-06-29,Same Day,Paul MacIntyre,Consumer,Australian Capital Territory,Australia,APAC,Oceania,FUR-CH-10004387,Furniture,Chairs,"Office Star Bag Chairs, Red",33.263999999999996,1,0.4,-13.866000000000001,4.93,Medium,2012,13226,APAC|ID-2012-41030,Not Returned
ES-2012-3944475,2012-06-29,2012-07-04,Standard Class,Steven Cartwright,Consumer,Berlin,Germany,EU,Central,OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame",52.992,4,0.2,-9.288,4.56,Medium,2012,13227,EU|ES-2012-3944475,Not Returned
ES-2012-5776825,2012-06-29,2012-07-05,Standard Class,Troy Staebel,Consumer,Berlin,Germany,EU,Central,OFF-ST-10000520,Office Supplies,Storage,"Eldon Folders, Blue",67.92,5,0.2,-2.580000000000002,4.3,Medium,2012,13228,EU|ES-2012-5776825,Not Returned
SY-2012-7380,2012-06-29,2012-07-06,Standard Class,Neil Französisch,Home Office,Ar Raqqah,Syria,EMEA,EMEA,OFF-SAN-10002484,Office Supplies,Art,"Sanford Canvas, Blue",101.03999999999999,2,0.0,29.28,4.03,Medium,2012,13229,EMEA|SY-2012-7380,Not Returned
MX-2012-145352,2012-06-29,2012-07-02,Second Class,Sally Hughsby,Corporate,Puebla,Mexico,LATAM,North,FUR-FU-10004598,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",20.232,2,0.4,-13.168000000000001,3.9909999999999997,Critical,2012,13230,LATAM|MX-2012-145352,Not Returned
US-2012-102001,2012-06-29,2012-07-04,Standard Class,Joe Kamberova,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-BI-10000423,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",48.768000000000015,3,0.2,-5.532000000000004,3.968,Medium,2012,13231,LATAM|US-2012-102001,Not Returned
ES-2012-5776825,2012-06-29,2012-07-05,Standard Class,Troy Staebel,Consumer,Berlin,Germany,EU,Central,OFF-ST-10004317,Office Supplies,Storage,"Smead Folders, Blue",55.96800000000001,4,0.2,-5.712000000000003,3.79,Medium,2012,13232,EU|ES-2012-5776825,Not Returned
ES-2012-3944475,2012-06-29,2012-07-04,Standard Class,Steven Cartwright,Consumer,Berlin,Germany,EU,Central,OFF-BI-10003650,Office Supplies,Binders,"Ibico Index Tab, Clear",56.133,7,0.1,4.893000000000001,3.58,Medium,2012,13233,EU|ES-2012-3944475,Not Returned
ES-2012-3944475,2012-06-29,2012-07-04,Standard Class,Steven Cartwright,Consumer,Berlin,Germany,EU,Central,OFF-AR-10001176,Office Supplies,Art,"Sanford Pens, Water Color",64.26,5,0.1,25.560000000000002,3.09,Medium,2012,13234,EU|ES-2012-3944475,Not Returned
MX-2012-162922,2012-06-29,2012-07-06,Standard Class,Berenike Kampe,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-LA-10000765,Office Supplies,Labels,"Smead Legal Exhibit Labels, 5000 Label Set",22.979999999999997,3,0.0,2.7,2.429,Low,2012,13235,LATAM|MX-2012-162922,Not Returned
CA-2012-5670,2012-06-29,2012-07-03,Second Class,Bart Folk,Consumer,Alberta,Canada,Canada,Canada,OFF-CAR-10000319,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",12.36,1,0.0,5.550000000000001,1.89,High,2012,13236,Canada|CA-2012-5670,Not Returned
